"GeneID","PathwayID","Symbol","ENSEMBL","Path","Genename"
"613123","path:mmu04976","Ugt1a8","ENSMUSG00000089675",NA,"UDP glucuronosyltransferase 1 family, polypeptide A8"
"625716","path:mmu04976","Gm6614","ENSMUSG00000079263",NA,"predicted gene 6614"
"629203","path:mmu04976","Sult2a3","ENSMUSG00000074375",NA,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 3"
"638251","path:mmu04976","Sult2a7","ENSMUSG00000094156",NA,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 7"
"64008","path:mmu04976","Aqp9","ENSMUSG00000032204","04976","aquaporin 9"
"67470","path:mmu04976","Abcg8","ENSMUSG00000024254","02010","ATP binding cassette subfamily G member 8"
"67821","path:mmu04976","Atp1b4","ENSMUSG00000016327","04260","ATPase, (Na+)/K+ transporting, beta 4 polypeptide"
"71773","path:mmu04976","Ugt2b1","ENSMUSG00000035836","00040","UDP glucuronosyltransferase 2 family, polypeptide B1"
"72094","path:mmu04976","Ugt2a3","ENSMUSG00000035780","00040","UDP glucuronosyltransferase 2 family, polypeptide A3"
"76408","path:mmu04976","Abcc3","ENSMUSG00000020865","02010","ATP-binding cassette, sub-family C (CFTR/MRP), member 3"
"76971","path:mmu04976","Sult2a8","ENSMUSG00000030378",NA,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 8"
"94215","path:mmu04976","Ugt2a1","ENSMUSG00000106677","00040","UDP glucuronosyltransferase 2 family, polypeptide A1"
"94284","path:mmu04976","Ugt1a6a","ENSMUSG00000054545","00040","UDP glucuronosyltransferase 1 family, polypeptide A6A"
"98660","path:mmu04976","Atp1a2","ENSMUSG00000007097","04260","ATPase, Na+/K+ transporting, alpha 2 polypeptide"
"116914","path:mmu04977","Slc19a2","ENSMUSG00000040918","04977","solute carrier family 19 (thiamine transporter), member 2"
"11806","path:mmu04977","Apoa1","ENSMUSG00000032083","03320","apolipoprotein A-I"
"11808","path:mmu04977","Apoa4","ENSMUSG00000032080","04975","apolipoprotein A-IV"
"14603","path:mmu04977","Cblif","ENSMUSG00000024682","04977","cobalamin binding intrinsic factor"
"17250","path:mmu04977","Abcc1","ENSMUSG00000023088","02010","ATP-binding cassette, sub-family C (CFTR/MRP), member 1"
"19660","path:mmu04977","Rbp2","ENSMUSG00000032454","04977","retinol binding protein 2, cellular"
"20509","path:mmu04977","Slc19a1","ENSMUSG00000001436","04977","solute carrier family 19 (folate transporter), member 1"
"20522","path:mmu04977","Slc23a1","ENSMUSG00000024354","04977","solute carrier family 23 (nucleobase transporters), member 1"
"20778","path:mmu04977","Scarb1","ENSMUSG00000037936","04145","scavenger receptor class B, member 1"
"21452","path:mmu04977","Tcn2","ENSMUSG00000020432","04977","transcobalamin 2"
"238055","path:mmu04977","Apob","ENSMUSG00000020609","04975","apolipoprotein B"
"245532","path:mmu04977","Awat2","ENSMUSG00000031220","00830","acyl-CoA wax alcohol acyltransferase 2"
"26363","path:mmu04977","Btd","ENSMUSG00000021900","00780","biotinidase"
"330064","path:mmu04977","Slc5a6","ENSMUSG00000006641","04977","solute carrier family 5 (sodium-dependent vitamin transporter), member 6"
"52466","path:mmu04977","Slc46a1","ENSMUSG00000020829","04977","solute carrier family 46, member 1"
"53320","path:mmu04977","Folh1","ENSMUSG00000001773","04977","folate hydrolase 1"
"65969","path:mmu04977","Cubn","ENSMUSG00000026726","04977","cubilin (intrinsic factor-cobalamin receptor)"
"665270","path:mmu04977","Plb1","ENSMUSG00000029134","00564","phospholipase B1"
"67096","path:mmu04977","Mmachc","ENSMUSG00000028690","04977","methylmalonic aciduria cblC type, with homocystinuria"
"68421","path:mmu04977","Lmbrd1","ENSMUSG00000073725","04977","LMBR1 domain containing 1"
"69060","path:mmu04977","Pnlip","ENSMUSG00000046008","00561","pancreatic lipase"
"69698","path:mmu04977","Slc52a3","ENSMUSG00000027463","04977","solute carrier protein family 52, member 3"
"79235","path:mmu04977","Lrat","ENSMUSG00000028003","00830","lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)"
"80721","path:mmu04977","Slc19a3","ENSMUSG00000038496","04977","solute carrier family 19, member 3"
"105243","path:mmu04978","Slc9a3","ENSMUSG00000036123","04964","solute carrier family 9 (sodium/hydrogen exchanger), member 3"
"110891","path:mmu04978","Slc8a2","ENSMUSG00000030376","04020","solute carrier family 8 (sodium/calcium exchanger), member 2"
"110893","path:mmu04978","Slc8a3","ENSMUSG00000079055","04020","solute carrier family 8 (sodium/calcium exchanger), member 3"
"11927","path:mmu04978","Atox1","ENSMUSG00000018585",NA,"antioxidant 1 copper chaperone"
"11928","path:mmu04978","Atp1a1","ENSMUSG00000033161","04260","ATPase, Na+/K+ transporting, alpha 1 polypeptide"
"11931","path:mmu04978","Atp1b1","ENSMUSG00000026576","04260","ATPase, Na+/K+ transporting, beta 1 polypeptide"
"11932","path:mmu04978","Atp1b2","ENSMUSG00000041329","04260","ATPase, Na+/K+ transporting, beta 2 polypeptide"
"11933","path:mmu04978","Atp1b3","ENSMUSG00000032412","04260","ATPase, Na+/K+ transporting, beta 3 polypeptide"
"11936","path:mmu04978","Fxyd2","ENSMUSG00000059412","04260","FXYD domain-containing ion transport regulator 2"
"11941","path:mmu04978","Atp2b2","ENSMUSG00000030302","04020","ATPase, Ca++ transporting, plasma membrane 2"
"11977","path:mmu04978","Atp7a","ENSMUSG00000033792",NA,"ATPase, Cu++ transporting, alpha polypeptide"
"11979","path:mmu04978","Atp7b","ENSMUSG00000006567",NA,"ATPase, Cu++ transporting, beta polypeptide"
"12309","path:mmu04978","S100g","ENSMUSG00000040808",NA,"S100 calcium binding protein G"
"12724","path:mmu04978","Clcn2","ENSMUSG00000022843",NA,"chloride channel, voltage-sensitive 2"
"13487","path:mmu04978","Slc26a3","ENSMUSG00000001225","04972","solute carrier family 26, member 3"
"142681","path:mmu04978","Slc34a3","ENSMUSG00000006469",NA,"solute carrier family 34 (sodium phosphate), member 3"
"14319","path:mmu04978","Fth1","ENSMUSG00000024661","00860","ferritin heavy polypeptide 1"
"14325","path:mmu04978","Ftl1","ENSMUSG00000050708",NA,"ferritin light polypeptide 1"
"15203","path:mmu04978","Heph","ENSMUSG00000031209",NA,"hephaestin"
"15368","path:mmu04978","Hmox1","ENSMUSG00000005413","00860","heme oxygenase 1"
"15369","path:mmu04978","Hmox2","ENSMUSG00000004070","00860","heme oxygenase 2"
"171429","path:mmu04978","Slc26a6","ENSMUSG00000023259",NA,"solute carrier family 26, member 6"
"17748","path:mmu04978","Mt1","ENSMUSG00000031765",NA,"metallothionein 1"
"17750","path:mmu04978","Mt2","ENSMUSG00000031762",NA,"metallothionein 2"
"18174","path:mmu04978","Slc11a2","ENSMUSG00000023030","04142","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2"
"20505","path:mmu04978","Slc34a1","ENSMUSG00000021490",NA,"solute carrier family 34 (sodium phosphate), member 1"
"20529","path:mmu04978","Slc31a1","ENSMUSG00000066150",NA,"solute carrier family 31, member 1"
"20531","path:mmu04978","Slc34a2","ENSMUSG00000029188",NA,"solute carrier family 34 (sodium phosphate), member 2"
"20537","path:mmu04978","Slc5a1","ENSMUSG00000011034","04973","solute carrier family 5 (sodium/glucose cotransporter), member 1"
"20541","path:mmu04978","Slc8a1","ENSMUSG00000054640","04020","solute carrier family 8 (sodium/calcium exchanger), member 1"
"22041","path:mmu04978","Trf","ENSMUSG00000032554",NA,"transferrin"
"22337","path:mmu04978","Vdr","ENSMUSG00000022479",NA,"vitamin D (1,25-dihydroxyvitamin D3) receptor"
"225997","path:mmu04978","Trpm6","ENSMUSG00000024727",NA,"transient receptor potential cation channel, subfamily M, member 6"
"22782","path:mmu04978","Slc30a1","ENSMUSG00000037434",NA,"solute carrier family 30 (zinc transporter), member 1"
"232975","path:mmu04978","Atp1a3","ENSMUSG00000040907","04260","ATPase, Na+/K+ transporting, alpha 3 polypeptide"
"244698","path:mmu04978","Hephl1","ENSMUSG00000031936",NA,"hephaestin-like 1"
"27222","path:mmu04978","Atp1a4","ENSMUSG00000007107","04260","ATPase, Na+/K+ transporting, alpha 4 polypeptide"
"320707","path:mmu04978","Atp2b3","ENSMUSG00000031376","04020","ATPase, Ca++ transporting, plasma membrane 3"
"320718","path:mmu04978","Slc26a9","ENSMUSG00000042268",NA,"solute carrier family 26, member 9"
"333669","path:mmu04978","Gm5134","ENSMUSG00000033255",NA,"predicted gene 5134"
"381290","path:mmu04978","Atp2b4","ENSMUSG00000026463","04020","ATPase, Ca++ transporting, plasma membrane 4"
"52466","path:mmu04978","Slc46a1","ENSMUSG00000020829","04977","solute carrier family 46, member 1"
"53945","path:mmu04978","Slc40a1","ENSMUSG00000025993",NA,"solute carrier family 40 (iron-regulated transporter), member 1"
"58800","path:mmu04978","Trpm7","ENSMUSG00000027365",NA,"transient receptor potential cation channel, subfamily M, member 7"
"64177","path:mmu04978","Trpv6","ENSMUSG00000029868","04970","transient receptor potential cation channel, subfamily V, member 6"
"67821","path:mmu04978","Atp1b4","ENSMUSG00000016327","04260","ATPase, (Na+)/K+ transporting, beta 4 polypeptide"
"67972","path:mmu04978","Atp2b1","ENSMUSG00000019943","04020","ATPase, Ca++ transporting, plasma membrane 1"
"70358","path:mmu04978","Steap1","ENSMUSG00000015652",NA,"six transmembrane epithelial antigen of the prostate 1"
"71775","path:mmu04978","Inhca","ENSMUSG00000033688",NA,"inhibitor of carbonic anhydrase"
"72027","path:mmu04978","Slc39a4","ENSMUSG00000063354",NA,"solute carrier family 39 (zinc transporter), member 4"
"73649","path:mmu04978","Cybrd1","ENSMUSG00000027015",NA,"cytochrome b reductase 1"
"74051","path:mmu04978","Steap2","ENSMUSG00000015653",NA,"six transmembrane epithelial antigen of prostate 2"
"74338","path:mmu04978","Slc6a19","ENSMUSG00000021565","04974","solute carrier family 6 (neurotransmitter transporter), member 19"
"98660","path:mmu04978","Atp1a2","ENSMUSG00000007097","04260","ATPase, Na+/K+ transporting, alpha 2 polypeptide"
"100017","path:mmu04979","Ldlrap1","ENSMUSG00000037295","04144","low density lipoprotein receptor adaptor protein 1"
"100102","path:mmu04979","Pcsk9","ENSMUSG00000044254",NA,"proprotein convertase subtilisin/kexin type 9"
"104086","path:mmu04979","Cyp27a1","ENSMUSG00000026170","00120","cytochrome P450, family 27, subfamily a, polypeptide 1"
"105886299","path:mmu04979","Apoc2l","ENSMUSG00000109350",NA,"apolipoprotein C2 like"
"11303","path:mmu04979","Abca1","ENSMUSG00000015243","02010","ATP-binding cassette, sub-family A (ABC1), member 1"
"11806","path:mmu04979","Apoa1","ENSMUSG00000032083","03320","apolipoprotein A-I"
"11807","path:mmu04979","Apoa2","ENSMUSG00000005681","03320","apolipoprotein A-II"
"11808","path:mmu04979","Apoa4","ENSMUSG00000032080","04975","apolipoprotein A-IV"
"11812","path:mmu04979","Apoc1","ENSMUSG00000040564",NA,"apolipoprotein C-I"
"11813","path:mmu04979","Apoc2","ENSMUSG00000002992",NA,"apolipoprotein C2"
"11814","path:mmu04979","Apoc3","ENSMUSG00000032081","03320","apolipoprotein C-III"
"11816","path:mmu04979","Apoe","ENSMUSG00000002985","05010","apolipoprotein E"
"11818","path:mmu04979","Apoh","ENSMUSG00000000049",NA,"apolipoprotein H"
"12257","path:mmu04979","Tspo","ENSMUSG00000041736","04080","translocator protein"
"12491","path:mmu04979","Cd36","ENSMUSG00000002944","03320","CD36 molecule"
"12684","path:mmu04979","Cideb","ENSMUSG00000022219",NA,"cell death-inducing DNA fragmentation factor, alpha subunit-like effector B"
"13122","path:mmu04979","Cyp7a1","ENSMUSG00000028240","00120","cytochrome P450, family 7, subfamily a, polypeptide 1"
"14725","path:mmu04979","Lrp2","ENSMUSG00000027070","04340","low density lipoprotein receptor-related protein 2"
"15450","path:mmu04979","Lipc","ENSMUSG00000032207","00561","lipase, hepatic"
"16816","path:mmu04979","Lcat","ENSMUSG00000035237","00564","lecithin cholesterol acyltransferase"
"16835","path:mmu04979","Ldlr","ENSMUSG00000032193","04144","low density lipoprotein receptor"
"16889","path:mmu04979","Lipa","ENSMUSG00000024781","00100","lysosomal acid lipase A"
"16891","path:mmu04979","Lipg","ENSMUSG00000053846","00561","lipase, endothelial"
"16956","path:mmu04979","Lpl","ENSMUSG00000015568","00561","lipoprotein lipase"
"16971","path:mmu04979","Lrp1","ENSMUSG00000040249","05010","low density lipoprotein receptor-related protein 1"
"16976","path:mmu04979","Lrpap1","ENSMUSG00000029103",NA,"low density lipoprotein receptor-related protein associated protein 1"
"18145","path:mmu04979","Npc1","ENSMUSG00000024413","04142","NPC intracellular cholesterol transporter 1"
"18830","path:mmu04979","Pltp","ENSMUSG00000017754","03320","phospholipid transfer protein"
"20652","path:mmu04979","Soat1","ENSMUSG00000026600","00100","sterol O-acyltransferase 1"
"20661","path:mmu04979","Sort1","ENSMUSG00000068747","04142","sortilin 1"
"20778","path:mmu04979","Scarb1","ENSMUSG00000037936","04145","scavenger receptor class B, member 1"
"20845","path:mmu04979","Star","ENSMUSG00000031574",NA,"steroidogenic acute regulatory protein"
"218203","path:mmu04979","Mylip","ENSMUSG00000038175",NA,"myosin regulatory light chain interacting protein"
"22333","path:mmu04979","Vdac1","ENSMUSG00000020402","04020","voltage-dependent anion channel 1"
"22334","path:mmu04979","Vdac2","ENSMUSG00000021771","04020","voltage-dependent anion channel 2"
"22335","path:mmu04979","Vdac3","ENSMUSG00000008892","04020","voltage-dependent anion channel 3"
"223920","path:mmu04979","Soat2","ENSMUSG00000023045","00100","sterol O-acyltransferase 2"
"238055","path:mmu04979","Apob","ENSMUSG00000020609","04975","apolipoprotein B"
"27409","path:mmu04979","Abcg5","ENSMUSG00000040505","02010","ATP binding cassette subfamily G member 5"
"27413","path:mmu04979","Abcb11","ENSMUSG00000027048","02010","ATP-binding cassette, sub-family B (MDR/TAP), member 11"
"30924","path:mmu04979","Angptl3","ENSMUSG00000028553",NA,"angiopoietin-like 3"
"30960","path:mmu04979","Vapa","ENSMUSG00000024091","04530","vesicle-associated membrane protein, associated protein A"
"320024","path:mmu04979","Nceh1","ENSMUSG00000027698","04976","neutral cholesterol ester hydrolase 1"
"56491","path:mmu04979","Vapb","ENSMUSG00000054455",NA,"vesicle-associated membrane protein, associated protein B and C"
"57875","path:mmu04979","Angptl4","ENSMUSG00000002289","03320","angiopoietin-like 4"
"59045","path:mmu04979","Stard3","ENSMUSG00000018167",NA,"START domain containing 3"
"624219","path:mmu04979","Angptl8","ENSMUSG00000047822",NA,"angiopoietin-like 8"
"67470","path:mmu04979","Abcg8","ENSMUSG00000024254","02010","ATP binding cassette subfamily G member 8"
"67963","path:mmu04979","Npc2","ENSMUSG00000021242","04142","NPC intracellular cholesterol transporter 2"
"79196","path:mmu04979","Osbpl5","ENSMUSG00000037606",NA,"oxysterol binding protein-like 5"
"100041273","path:mmu05010","Ndufb4c","ENSMUSG00000083380","00190","NADH:ubiquinone oxidoreductase subunit B4C"
"100042503","path:mmu05010","Ndufb4b","ENSMUSG00000120425","00190","NADH:ubiquinone oxidoreductase subunit B4B"
"100504663","path:mmu05010","Atg14","ENSMUSG00000037526",NA,"autophagy related 14"
"104130","path:mmu05010","Ndufb11","ENSMUSG00000031059","00190","NADH:ubiquinone oxidoreductase subunit B11"
"105675","path:mmu05010","Ppif","ENSMUSG00000021868","05145","peptidylprolyl isomerase F (cyclophilin F)"
"106947","path:mmu05010","Slc39a3","ENSMUSG00000046822",NA,"solute carrier family 39 (zinc transporter), member 3"
"106957","path:mmu05010","Slc39a6","ENSMUSG00000024270",NA,"solute carrier family 39 (metal ion transporter), member 6"
"108071","path:mmu05010","Grm5","ENSMUSG00000049583","04020","glutamate receptor, metabotropic 5"
"109880","path:mmu05010","Braf","ENSMUSG00000002413","04010","Braf transforming gene"
"110157","path:mmu05010","Raf1","ENSMUSG00000000441","04010","v-raf-leukemia viral oncogene 1"
"110323","path:mmu05010","Cox6b1","ENSMUSG00000036751","00190","cytochrome c oxidase, subunit 6B1"
"11441","path:mmu05010","Chrna7","ENSMUSG00000030525","04020","cholinergic receptor, nicotinic, alpha polypeptide 7"
"11487","path:mmu05010","Adam10","ENSMUSG00000054693","05010","a disintegrin and metallopeptidase domain 10"
"11491","path:mmu05010","Adam17","ENSMUSG00000052593","04330","a disintegrin and metallopeptidase domain 17"
"115487111","path:mmu05010","Gm29667",NA,NA,"predicted gene 29667"
"11596","path:mmu05010","Ager","ENSMUSG00000015452",NA,"advanced glycosylation end product-specific receptor"
"11651","path:mmu05010","Akt1","ENSMUSG00000001729","04010","thymoma viral proto-oncogene 1"
"11652","path:mmu05010","Akt2","ENSMUSG00000004056","04010","thymoma viral proto-oncogene 2"
"11739","path:mmu05010","Slc25a4","ENSMUSG00000031633","04020","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4"
"11740","path:mmu05010","Slc25a5","ENSMUSG00000016319","04020","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5"
"11783","path:mmu05010","Apaf1","ENSMUSG00000019979","04115","apoptotic peptidase activating factor 1"
"11785","path:mmu05010","Apbb1","ENSMUSG00000037032","05010","amyloid beta (A4) precursor protein-binding, family B, member 1"
"11789","path:mmu05010","Apc","ENSMUSG00000005871","04310","APC, WNT signaling pathway regulator"
"11816","path:mmu05010","Apoe","ENSMUSG00000002985","05010","apolipoprotein E"
"11820","path:mmu05010","App","ENSMUSG00000022892","05010","amyloid beta (A4) precursor protein"
"11836","path:mmu05010","Araf","ENSMUSG00000001127","04012","Araf proto-oncogene, serine/threonine kinase"
"11911","path:mmu05010","Atf4","ENSMUSG00000042406","04010","activating transcription factor 4"
"11937","path:mmu05010","Atp2a1","ENSMUSG00000030730","04020","ATPase, Ca++ transporting, cardiac muscle, fast twitch 1"
"11938","path:mmu05010","Atp2a2","ENSMUSG00000029467","04020","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"
"11946","path:mmu05010","Atp5a1","ENSMUSG00000025428","00190","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1"
"11947","path:mmu05010","Atp5b","ENSMUSG00000025393","00190","ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit"
"11949","path:mmu05010","Atp5c1","ENSMUSG00000025781","00190","ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1"
"11950","path:mmu05010","Atp5pb","ENSMUSG00000000563","00190","ATP synthase peripheral stalk-membrane subunit b"
"11951","path:mmu05010","Atp5g1","ENSMUSG00000006057","00190","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)"
"11957","path:mmu05010","Atp5j","ENSMUSG00000022890","00190","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F"
"12005","path:mmu05010","Axin1","ENSMUSG00000024182","04310","axin 1"
"12006","path:mmu05010","Axin2","ENSMUSG00000000142","04310","axin 2"
"12015","path:mmu05010","Bad","ENSMUSG00000024959","04012","BCL2-associated agonist of cell death"
"12122","path:mmu05010","Bid","ENSMUSG00000004446","04115","BH3 interacting domain death agonist"
"12288","path:mmu05010","Cacna1c","ENSMUSG00000051331","04010","calcium channel, voltage-dependent, L type, alpha 1C subunit"
"12289","path:mmu05010","Cacna1d","ENSMUSG00000015968","04010","calcium channel, voltage-dependent, L type, alpha 1D subunit"
"12292","path:mmu05010","Cacna1s","ENSMUSG00000026407","04010","calcium channel, voltage-dependent, L type, alpha 1S subunit"
"12313","path:mmu05010","Calm1","ENSMUSG00000001175","04020","calmodulin 1"
"12314","path:mmu05010","Calm2","ENSMUSG00000036438","04020","calmodulin 2"
"12315","path:mmu05010","Calm3","ENSMUSG00000019370","04020","calmodulin 3"
"12333","path:mmu05010","Capn1","ENSMUSG00000024942","04141","calpain 1"
"12334","path:mmu05010","Capn2","ENSMUSG00000026509","04141","calpain 2"
"12364","path:mmu05010","Casp12","ENSMUSG00000025887","04141","caspase 12"
"12367","path:mmu05010","Casp3","ENSMUSG00000031628","04010","caspase 3"
"12369","path:mmu05010","Casp7","ENSMUSG00000025076","04210","caspase 7"
"12370","path:mmu05010","Casp8","ENSMUSG00000026029","04115","caspase 8"
"12371","path:mmu05010","Casp9","ENSMUSG00000028914","04115","caspase 9"
"12387","path:mmu05010","Ctnnb1","ENSMUSG00000006932","04310","catenin (cadherin associated protein), beta 1"
"12421","path:mmu05010","Rb1cc1","ENSMUSG00000025907",NA,"RB1-inducible coiled-coil 1"
"12568","path:mmu05010","Cdk5","ENSMUSG00000028969","04360","cyclin-dependent kinase 5"
"12569","path:mmu05010","Cdk5r1","ENSMUSG00000048895","05010","cyclin-dependent kinase 5, regulatory subunit 1 (p35)"
"12669","path:mmu05010","Chrm1","ENSMUSG00000032773","04020","cholinergic receptor, muscarinic 1, CNS"
"12671","path:mmu05010","Chrm3","ENSMUSG00000046159","04020","cholinergic receptor, muscarinic 3, cardiac"
"12675","path:mmu05010","Chuk","ENSMUSG00000025199","04010","conserved helix-loop-helix ubiquitous kinase"
"12857","path:mmu05010","Cox4i1","ENSMUSG00000031818","00190","cytochrome c oxidase subunit 4I1"
"12858","path:mmu05010","Cox5a","ENSMUSG00000000088","00190","cytochrome c oxidase subunit 5A"
"12859","path:mmu05010","Cox5b","ENSMUSG00000061518","00190","cytochrome c oxidase subunit 5B"
"12861","path:mmu05010","Cox6a1","ENSMUSG00000041697","00190","cytochrome c oxidase subunit 6A1"
"12862","path:mmu05010","Cox6a2","ENSMUSG00000030785","00190","cytochrome c oxidase subunit 6A2"
"12864","path:mmu05010","Cox6c","ENSMUSG00000014313","00190","cytochrome c oxidase subunit 6C"
"12865","path:mmu05010","Cox7a1","ENSMUSG00000074218","00190","cytochrome c oxidase subunit 7A1"
"12866","path:mmu05010","Cox7a2","ENSMUSG00000032330","00190","cytochrome c oxidase subunit 7A2"
"12867","path:mmu05010","Cox7c","ENSMUSG00000017778","00190","cytochrome c oxidase subunit 7C"
"12868","path:mmu05010","Cox8a","ENSMUSG00000035885","00190","cytochrome c oxidase subunit 8A"
"12869","path:mmu05010","Cox8b","ENSMUSG00000025488","00190","cytochrome c oxidase subunit 8B"
"12977","path:mmu05010","Csf1","ENSMUSG00000014599","04060","colony stimulating factor 1 (macrophage)"
"12995","path:mmu05010","Csnk2a1","ENSMUSG00000074698","03008","casein kinase 2, alpha 1 polypeptide"
"13000","path:mmu05010","Csnk2a2","ENSMUSG00000046707","03008","casein kinase 2, alpha prime polypeptide"
"13001","path:mmu05010","Csnk2b","ENSMUSG00000024387","03008","casein kinase 2, beta polypeptide"
"13058","path:mmu05010","Cybb","ENSMUSG00000015340","04145","cytochrome b-245, beta polypeptide"
"13063","path:mmu05010","Cycs","ENSMUSG00000063694","04115","cytochrome c, somatic"
"13067","path:mmu05010","Cyct","ENSMUSG00000056436","04115","cytochrome c, testis"
"13198","path:mmu05010","Ddit3","ENSMUSG00000025408","04010","DNA-damage inducible transcript 3"
"13380","path:mmu05010","Dkk1","ENSMUSG00000024868","04310","dickkopf WNT signaling pathway inhibitor 1"
"13542","path:mmu05010","Dvl1","ENSMUSG00000029071","04310","dishevelled segment polarity protein 1"
"13543","path:mmu05010","Dvl2","ENSMUSG00000020888","04310","dishevelled segment polarity protein 2"
"13544","path:mmu05010","Dvl3","ENSMUSG00000003233","04310","dishevelled segment polarity protein 3"
"13665","path:mmu05010","Eif2s1","ENSMUSG00000021116","03013","eukaryotic translation initiation factor 2, subunit 1 alpha"
"13666","path:mmu05010","Eif2ak3","ENSMUSG00000031668","04141","eukaryotic translation initiation factor 2 alpha kinase 3"
"14082","path:mmu05010","Fadd","ENSMUSG00000031077","04210","Fas (TNFRSF6)-associated via death domain"
"14102","path:mmu05010","Fas","ENSMUSG00000024778","04010","Fas (TNF receptor superfamily member 6)"
"14296","path:mmu05010","Frat1","ENSMUSG00000067199","04310","frequently rearranged in advanced T cell lymphomas"
"14362","path:mmu05010","Fzd1","ENSMUSG00000044674","04310","frizzled class receptor 1"
"14365","path:mmu05010","Fzd3","ENSMUSG00000007989","04310","frizzled class receptor 3"
"14366","path:mmu05010","Fzd4","ENSMUSG00000049791","04310","frizzled class receptor 4"
"14367","path:mmu05010","Fzd5","ENSMUSG00000045005","04310","frizzled class receptor 5"
"14368","path:mmu05010","Fzd6","ENSMUSG00000022297","04310","frizzled class receptor 6"
"14369","path:mmu05010","Fzd7","ENSMUSG00000041075","04310","frizzled class receptor 7"
"14370","path:mmu05010","Fzd8","ENSMUSG00000036904","04310","frizzled class receptor 8"
"14371","path:mmu05010","Fzd9","ENSMUSG00000049551","04310","frizzled class receptor 9"
"14433","path:mmu05010","Gapdh","ENSMUSG00000057666","00010","glyceraldehyde-3-phosphate dehydrogenase"
"14682","path:mmu05010","Gnaq","ENSMUSG00000024639","04020","guanine nucleotide binding protein, alpha q polypeptide"
"14810","path:mmu05010","Grin1","ENSMUSG00000026959","04020","glutamate receptor, ionotropic, NMDA1 (zeta 1)"
"14811","path:mmu05010","Grin2a","ENSMUSG00000059003","04020","glutamate receptor, ionotropic, NMDA2A (epsilon 1)"
"14812","path:mmu05010","Grin2b","ENSMUSG00000030209","04080","glutamate receptor, ionotropic, NMDA2B (epsilon 2)"
"14813","path:mmu05010","Grin2c","ENSMUSG00000020734","04020","glutamate receptor, ionotropic, NMDA2C (epsilon 3)"
"14814","path:mmu05010","Grin2d","ENSMUSG00000002771","04020","glutamate receptor, ionotropic, NMDA2D (epsilon 4)"
"14977","path:mmu05010","Slc39a7","ENSMUSG00000024327",NA,"solute carrier family 39 (zinc transporter), member 7"
"15108","path:mmu05010","Hsd17b10","ENSMUSG00000025260","00280","hydroxysteroid (17-beta) dehydrogenase 10"
"15461","path:mmu05010","Hras","ENSMUSG00000025499","04010","Harvey rat sarcoma virus oncogene"
"15925","path:mmu05010","Ide","ENSMUSG00000056999","05010","insulin degrading enzyme"
"16150","path:mmu05010","Ikbkb","ENSMUSG00000031537","04010","inhibitor of kappaB kinase beta"
"16151","path:mmu05010","Ikbkg","ENSMUSG00000004221","04010","inhibitor of kappaB kinase gamma"
"16175","path:mmu05010","Il1a","ENSMUSG00000027399","04010","interleukin 1 alpha"
"16176","path:mmu05010","Il1b","ENSMUSG00000027398","04010","interleukin 1 beta"
"16193","path:mmu05010","Il6","ENSMUSG00000025746","04060","interleukin 6"
"16333","path:mmu05010","Ins1","ENSMUSG00000035804","04114","insulin I"
"16334","path:mmu05010","Ins2","ENSMUSG00000000215","04114","insulin II"
"16337","path:mmu05010","Insr","ENSMUSG00000005534","04520","insulin receptor"
"16367","path:mmu05010","Irs1","ENSMUSG00000055980","04722","insulin receptor substrate 1"
"16369","path:mmu05010","Irs3","ENSMUSG00000047182","04722","insulin receptor substrate 3"
"16370","path:mmu05010","Irs4","ENSMUSG00000054667","04722","insulin receptor substrate 4"
"16438","path:mmu05010","Itpr1","ENSMUSG00000030102","04020","inositol 1,4,5-trisphosphate receptor 1"
"16439","path:mmu05010","Itpr2","ENSMUSG00000030287","04020","inositol 1,4,5-triphosphate receptor 2"
"16440","path:mmu05010","Itpr3","ENSMUSG00000042644","04020","inositol 1,4,5-triphosphate receptor 3"
"16572","path:mmu05010","Kif5a","ENSMUSG00000074657",NA,"kinesin family member 5A"
"16573","path:mmu05010","Kif5b","ENSMUSG00000006740",NA,"kinesin family member 5B"
"16574","path:mmu05010","Kif5c","ENSMUSG00000026764",NA,"kinesin family member 5C"
"16593","path:mmu05010","Klc1","ENSMUSG00000021288",NA,"kinesin light chain 1"
"16594","path:mmu05010","Klc2","ENSMUSG00000024862",NA,"kinesin light chain 2"
"16653","path:mmu05010","Kras","ENSMUSG00000030265","04010","Kirsten rat sarcoma viral oncogene homolog"
"16956","path:mmu05010","Lpl","ENSMUSG00000015568","00561","lipoprotein lipase"
